PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,CabinFirst,CabinLast,Cabin_Num
7994_01,Earth,False,PSO J318.5-22,25.0,False,153.0,0.0,0.0,388.0,0.0,Ivanna Stanleyd,False,G,P,1295
7995_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Grum Stiviorad,True,B,S,0
7996_01,Earth,False,TRAPPIST-1e,39.0,False,17.0,334.0,708.0,17.0,366.0,Tanley Kimons,False,F,P,1657
7999_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arraiam Bealvewd,True,B,P,262
8000_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,9.445127487182617,0.0,0.0,Alfrey Bucklandez,True,G,S,1292
8000_02,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Patsyn Bucklandez,True,G,S,1292
8003_01,Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Himass Tre,True,F,P,1659
8004_01,Mars,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Fowoos Gread,True,F,S,1527
8005_01,Earth,False,55 Cancri e,22.0,False,0.0,15.0,0.0,548.0,124.0,Thel Olivasquez,False,F,S,1528
8005_02,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Olivasquez,True,G,S,1293
8005_03,Earth,False,TRAPPIST-1e,35.0,False,676.0,0.0,0.0,0.0,40.0,Katen Olivasquez,False,F,S,1528
8006_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,1145.0,0.0,0.0,371.0,Lilace Morrencis,False,F,S,1529
8007_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,886.0,0.0,Stace Gilleyons,False,G,P,1296
8007_02,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,92.0,1492.0,0.0,Marine Gilleyons,True,E,P,517
8010_01,Europa,False,TRAPPIST-1e,59.0,False,0.0,2593.0,0.0,98.0,0.0,,True,C,S,300
8012_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Camonk Bache,True,F,S,1531
8012_02,Mars,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Cowhex Bache,False,E,S,530
8012_03,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mesh Bache,True,F,S,1531
8014_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Letty Brightez,True,G,S,1294
8015_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,1.8899672031402588,Kitauon Pulgaly,True,B,S,315
8015_02,Europa,False,TRAPPIST-1e,36.0,False,0.0,244.0,0.0,5432.0,2302.0,Duhrkab Fansty,False,B,S,315
8015_03,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Achbah Fansty,True,B,S,315
8016_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,10.0,0.0,595.0,381.0,Clard Edwartizman,False,E,S,531
8018_01,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,5.0,1268.0,26.0,Juane Popelazquez,False,F,S,1532
8019_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Casps Anpie,True,F,P,1660
8020_01,Earth,False,TRAPPIST-1e,22.0,False,668.0,79.0,0.0,0.0,1.0,Ianya Callowery,False,F,P,1661
8021_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Blandez,False,G,P,1298
8023_01,Europa,False,TRAPPIST-1e,14.0,False,0.0,4545.0,271.0,199.0,1377.0,Cella Mallisly,True,D,P,249
8023_02,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Mallisly,True,D,P,249
8024_01,Earth,False,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,False,F,S,1533
8025_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tauria Stiviorad,True,B,P,263
8026_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Losp Ruité,True,F,S,1534
8027_01,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Garlie Kirks,False,G,S,1297
8027_02,Earth,False,55 Cancri e,27.0,False,31.0,225.0,331.0,0.0,14.0,Wally Logannon,False,F,S,1535
8029_01,Earth,False,TRAPPIST-1e,31.0,False,779.0,0.0,3.0,57.0,0.0,Coracy Gainebergan,False,G,S,1298
8030_01,Earth,True,PSO J318.5-22,26.0,False,0.4500006437301636,0.0,0.0,0.0,0.0,Weslie Carrishley,False,G,S,1299
8031_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Alheneb Emoted,True,D,P,250
8032_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Atonib Couresteer,True,A,P,85
8032_02,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Alasym Couresteer,True,A,P,85
8034_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Krus Bost,False,E,S,532
8034_02,Mars,False,TRAPPIST-1e,52.0,False,1222.0,2.0,74.0,0.0,0.0,Almone Bost,False,E,S,532
8035_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Walmon Staf,True,F,S,1536
8036_01,Earth,False,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,Therie Maldon,False,F,S,1537
8036_02,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,62.0,0.0,891.0,Brene Maldon,False,F,S,1537
8037_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,476.0,249.0,177.0,0.0,Danie Harley,False,F,S,1538
8038_01,Europa,True,55 Cancri e,3.7607178688049316,False,0.0,0.0,0.0,0.0,0.0,Alsha Gocent,True,C,S,301
8038_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,True,C,S,301
8042_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Shephendry,False,G,P,1299
8043_01,Europa,False,55 Cancri e,45.0,False,5.0,17901.0,0.0,79.0,281.0,Hadalm Oppont,True,A,S,97
8043_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,1408.0,0.0,408.0,1.0,Aldun Fanseld,True,A,S,97
8043_03,Europa,False,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,Alcorix Fanseld,True,A,S,97
8043_04,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,True,A,S,97
8046_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Haynard,True,G,P,1300
8049_01,Earth,False,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,Bonya Workmans,False,G,P,1301
8050_01,Earth,False,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,Annya Frazie,False,G,S,1300
8050_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Frazie,True,E,S,0
8050_03,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Netty Frazie,True,G,S,1300
8052_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Duana Serry,False,G,S,1302
8052_02,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,Perryl Serry,False,G,S,1302
8053_01,Mars,False,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,Spix Burie,False,F,P,1663
8054_01,Mars,False,55 Cancri e,52.0,False,69.94725036621094,0.0,262.0,1425.0,571.0,Hex Reste,False,F,S,1540
8055_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,Joeula Baxterson,False,E,S,533
8056_01,Europa,False,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,Ionium Ausivetpul,False,C,P,262
8056_02,Europa,False,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,Marrai Ausivetpul,True,C,P,262
8057_01,Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,True,B,P,267
8057_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Algor Sersocatic,True,B,P,267
8058_01,Earth,False,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,Ronard Hayertez,False,F,P,1664
8059_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,Leria Merrelliss,False,G,P,1302
8060_01,Mars,False,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,Pot Chman,False,F,S,1541
8060_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Colatz Chman,True,F,S,1541
8063_01,Earth,False,TRAPPIST-1e,20.0,False,40.12315368652344,25.0,0.0,11.0,0.0,Paulie Loway,False,F,S,1543
8064_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Yales Erte,True,F,P,0
8064_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Elos Erte,True,E,S,534
8064_03,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Chees Swin,False,E,S,534
8066_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cinch Min,True,F,S,1544
8067_01,Earth,False,55 Cancri e,32.0,False,1.0,0.0,12.581212997436523,9.0,663.0,Jaimez Bardson,False,F,P,1666
8068_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,Eduard Mcfarmerson,False,F,S,1545
8069_01,Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,True,D,S,234
8071_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,Olly Klindsey,True,F,S,1546
8072_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mareson Prombled,True,D,S,236
8072_02,Europa,False,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,Arin Prombled,False,D,S,236
8075_01,Earth,False,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,Troyce Starkers,False,F,S,1547
8076_01,Europa,False,55 Cancri e,43.0,False,1.0,2060.0,13.504310607910156,1.0,2764.0,Menkibi Emetillove,False,C,P,263
8076_02,Europa,False,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,Achbah Emetillove,False,C,P,263
8077_01,Earth,False,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,Racy Watsongley,False,G,P,1304
8078_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,16.35835838317871,Colle Davispinoz,False,F,P,1667
8079_01,Earth,False,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,Blancy Hubbarton,True,F,S,1548
8081_01,Europa,False,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,Mesarga Ambleetive,True,D,P,251
8082_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Cochrisons,False,G,P,1305
8082_02,Earth,False,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,Dell Cochrisons,True,F,P,1668
8083_01,Earth,False,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,Chrisa Wolferton,False,F,P,1669
8084_01,Europa,False,TRAPPIST-1e,31.0,False,19.85857582092285,745.0,0.0,6688.0,2161.0,Schyon Idercaling,False,C,P,264
8085_01,Earth,False,PSO J318.5-22,35.0,False,635.0,3.0,0.0,16.410049438476562,25.0,Nandy Avisley,False,F,S,1549
8086_01,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.4500006437301636,0.0,0.0,Denis Rochaserry,True,G,P,1306
8087_01,Europa,False,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,Sarthim Ousious,True,B,P,268
8088_01,Mars,False,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,Ducks Sacy,False,E,P,521
8088_02,Mars,False,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,14.82757568359375,Varkes Kart,False,F,P,1670
8089_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,Erie Peter,True,F,P,1671
8091_01,Earth,False,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,False,F,P,1672
8092_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,Mintard Pulgaly,True,D,S,238
8092_02,Europa,True,55 Cancri e,33.0,True,0.0,0.545903205871582,0.0,0.0,0.0,Hekabih Pulgaly,True,D,S,238
8092_03,Europa,False,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,Sterfik Pulgaly,False,D,S,238
8094_01,Europa,False,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,Geonkaa Pokebox,True,C,P,265
8097_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.4500006437301636,0.0,0.0,Asch Meroliss,True,B,S,317
8098_01,Europa,False,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,Ariton Mosteraked,False,B,P,269
8098_02,Europa,False,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,Quarkib Mosteraked,True,B,P,269
8098_03,Europa,True,55 Cancri e,18.0,False,0.0,0.4864726662635803,0.0,0.0,0.0,Minkark Mosteraked,True,B,P,269
8098_04,Europa,False,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,Hasim Mosteraked,True,B,P,269
8102_01,Earth,False,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,Ela Castron,False,F,P,1674
8103_01,Mars,False,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,Dicks Botie,False,F,P,1675
8105_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,15.0,570.0,84.0,Shan Villenson,False,F,P,1677
8106_01,Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Daley Rigginsen,True,G,S,1306
8107_01,Earth,False,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,Shan Ewisentley,False,F,P,1678
8108_01,Earth,False,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,Stevey Evedorsen,False,F,S,1552
8112_01,Earth,False,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,Benda Dickley,False,F,S,1553
8115_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Phecca Prieress,True,B,S,318
8115_02,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Prieress,True,B,S,318
8116_01,Mars,False,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,Ties Prin,False,D,P,252
8117_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Diram Pernised,True,B,S,319
8117_02,Europa,False,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,Caiamin Pernised,False,B,S,319
8117_03,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Rasalm Pernised,True,B,S,319
8118_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eilace Browlerson,False,G,P,1310
8119_01,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Harvin Tersimpson,False,F,S,1555
8119_02,Earth,False,55 Cancri e,20.0,False,6.0,1119.0,0.0,24.0,13.0,Willey Tersimpson,True,F,S,1555
8119_03,Earth,False,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,Thew Tersimpson,False,F,S,1555
8120_01,Europa,False,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,Hekarf Pacticious,True,D,P,253
8121_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.4500006437301636,0.0,0.0,Jeroy Kimpson,True,G,P,1311
8122_01,Europa,False,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,131.34901428222656,Sadiram Coning,False,C,S,302
8122_02,Europa,False,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,Arkaban Coning,True,C,S,302
8122_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,Gemmark Coning,False,C,S,302
8123_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Violan Newtontoss,False,G,P,1312
8124_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,Ryany Paynard,False,F,P,1681
8128_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mele Queke,True,F,P,1682
8129_01,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Eline Casonston,True,E,S,0
8129_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Frey Casonston,True,G,P,1313
8129_03,Earth,False,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,Eulah Casonston,False,F,P,1683
8129_04,Earth,False,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,Millie Casonston,False,F,P,1683
8129_05,Earth,False,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,Rona Casonston,False,E,P,522
8130_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Morrie Mcbriddley,False,G,S,1308
8130_02,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Brie Mcbriddley,False,G,S,1308
8130_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Mcbriddley,False,G,S,1308
8131_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Gieses Shbre,True,F,S,1557
8133_01,Mars,False,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,Gra Suncy,False,D,P,254
8135_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Navior Coudered,True,C,P,267
8136_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Alphact Inderad,True,C,P,268
8136_02,Europa,False,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,Achium Inderad,False,C,P,268
8137_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,Antone Fielson,False,G,P,1314
8138_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Nica Whitneyes,False,G,P,1315
8139_01,Earth,False,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,Andie Mirezavis,True,E,P,523
8140_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Berta Chapmaney,True,G,S,1309
8141_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Stenny Belley,True,G,S,1310
8143_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,Sergia Vines,True,F,S,1558
8144_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Graston Donotaked,True,B,P,270
8144_02,Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,Marfar Chsere,False,B,P,270
8144_03,Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,Muonus Chsere,True,B,P,270
8144_04,Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Dhena Donotaked,True,B,P,270
8147_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,Everly Pittler,False,G,P,1317
8147_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Mabley Pittler,True,E,S,0
8147_03,Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,Jeroy Pittler,False,G,P,1317
8147_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cline Pittler,True,G,P,1317
8148_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,Jarena Cartez,False,G,P,1318
8149_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Gordo Contrevins,False,G,P,1319
8150_01,Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.45342695713043213,0.0,0.0,Bles Kart,True,E,S,539
8150_02,Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Kart,True,E,S,539
8150_03,Mars,False,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,Stey Kart,False,E,S,539
8152_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Bullisey,False,G,S,1312
8153_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Monah Hickett,False,G,P,1320
8156_01,Earth,False,PSO J318.5-22,53.0,False,90.0,29.0,102.0,244.0,56.0,Phia Yorkland,False,G,P,1321
8157_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Luisy Morelly,True,G,S,1313
8157_02,Earth,False,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,Nance Morelly,False,F,S,1560
8157_03,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,Leneva Morelly,False,G,S,1313
8157_04,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Wine Morelly,True,G,S,1313
8157_05,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Lyne Morelly,True,G,S,1313
8157_06,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Chadie Morelly,True,G,S,1313
8158_01,Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,Hork Repie,False,F,P,1686
8159_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,622.0,8.0,Blancy Guerson,False,F,P,1687
8161_01,Earth,False,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,Marina Pooles,False,F,P,1688
8162_01,Europa,False,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,Isotone Fringh,False,E,P,524
8164_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,Loree Wolfernan,False,G,S,1314
8165_01,Mars,False,TRAPPIST-1e,3.603761911392212,False,279.0,11.0,40.0,718.0,0.0,Labix One,False,E,P,525
8167_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Foxter,True,G,S,1315
8168_01,Earth,False,55 Cancri e,32.0,False,7.0,723.0,15.998167037963867,6.0,13.0,Alber Carpentley,False,F,S,1561
8168_02,Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,Lison Boyers,False,F,S,1561
8168_03,Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,Briane Carpentley,False,F,S,1561
8168_04,Earth,False,TRAPPIST-1e,3.3605246543884277,False,4.0,0.0,9.0,20.0,831.0,Bland Boyers,False,F,S,1561
8168_05,Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,Brada Carpentley,False,G,S,1316
8168_06,Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,8.74914264678955,0.0,Camina Carpentley,True,G,S,1316
8168_07,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Wena Boyers,True,G,S,1316
8168_08,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ryanne Boyers,True,G,S,1316
8171_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,Dandy Beckerson,False,F,P,1690
8173_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,Asellah Shricatory,True,C,S,304
8175_01,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Terope Geraing,True,C,S,305
8176_01,Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,Mintard Guloofant,False,A,S,98
8177_01,Earth,False,TRAPPIST-1e,31.0,False,116.0,18.03700065612793,298.0,2.0,227.0,Davis Wallerson,False,G,S,1317
8178_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sha Weavesend,True,G,S,1318
8182_01,Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,Jaimez Fowlesterez,False,F,S,1564
8186_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Leneva Jenkinnedy,True,G,S,1319
8186_02,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Kariel Jenkinnedy,True,G,S,1319
8186_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,33.412166595458984,Glenry Estiagosen,False,G,S,1319
8186_04,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Jenkinnedy,False,G,S,1319
8189_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,Arrak Fanchy,False,C,P,271
8190_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Izaron Ingalt,True,B,S,320
8191_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,Gracy Gaington,False,G,S,1320
8192_01,Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,Herry Mcphernard,False,F,S,1566
8194_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,Hary Puckenton,True,F,S,1567
8197_01,Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,Ambert Sellentry,False,F,P,1693
8199_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Patha Drakeekss,False,G,P,1329
8200_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Wen Wheelez,True,G,P,1330
8202_01,Europa,False,TRAPPIST-1e,4.0,False,0.0,95.44182586669922,0.0,99.25469207763672,0.0,Ainons Unkcatted,True,C,S,306
8202_02,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Brak Unkcatted,True,C,S,306
